doi,num_authors,num_pages,year,categories
10.3847/1538-3881/ad779a,6,8,2024-09-06 12:53:26+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.HE', 'physics.ins-det']"
10.1088/0004-637X/801/2/120,5,8,2015-01-30 03:57:10+00:00,"['astro-ph.GA', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR', 'physics.chem-ph']"
,7,8,2020-05-03 16:55:11+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'physics.pop-ph']"
10.1093/mnras/stab1296,3,8,2021-05-13 23:55:47+00:00,"['physics.comp-ph', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR']"
10.1017/S147355042100032X,1,8,2021-11-15 16:46:03+00:00,"['astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'physics.pop-ph']"
10.1038/s41550-022-01671-6,3,8,2022-05-10 18:38:15+00:00,"['astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'cs.LG']"
10.1103/PhysRevD.105.044012,2,8,2021-12-06 13:21:57+00:00,"['gr-qc', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stac2130,2,8,2022-07-27 15:22:55+00:00,"['astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'gr-qc']"
10.3847/1538-4357/ac7724,3,8,2022-05-10 18:00:00+00:00,"['astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'physics.optics']"
10.1051/0004-6361/202243972,8,8,2022-06-20 16:45:24+00:00,"['astro-ph.GA', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR', 'gr-qc']"
10.1093/mnras/stac2232,3,8,2022-08-05 03:18:46+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'physics.ao-ph']"
10.3847/1538-4357/acaf4f,2,8,2022-12-23 17:28:12+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'gr-qc']"
10.3847/1538-4357/acd698,4,8,2023-05-09 11:52:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'physics.comp-ph']"
,4,8,2023-07-06 18:00:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'physics.optics']"
10.1051/0004-6361/202347354,1,8,2023-08-31 17:59:59+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'stat.ML']"
10.1093/mnras/staa106,4,8,2020-01-10 16:31:34+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.SR', 'stat.AP']"
10.1093/mnras/staa110,4,8,2020-01-10 16:30:54+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.SR', 'stat.AP']"
10.1093/mnras/stae922,27,8,2024-03-29 10:00:51+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'cs.DC']"
,1,8,2023-06-29 13:18:57+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'cs.LG']"
10.1093/mnras/stv2180,2,8,2015-12-13 23:48:46+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR', 'physics.flu-dyn']"
,111,8,2024-02-12 11:06:12+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM', 'astro-ph.SR', 'gr-qc']"
10.3847/1538-4357/accf90,2,8,2023-04-23 01:08:49+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM', 'gr-qc']"
10.1111/j.1365-2966.2009.15990.x,5,8,2009-11-05 21:03:42+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/201116614,6,8,2011-05-26 16:20:53+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1111/j.1365-2966.2012.20578.x,3,8,2012-06-21 04:41:28+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1111/j.1365-2966.2012.20593.x,3,8,2012-06-21 04:45:17+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1038/nature10529,3,8,2011-11-08 21:00:04+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1088/2041-8205/751/2/L34,2,8,2012-05-02 11:50:18+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1093/mnras/stt017,6,8,2013-07-01 10:17:56+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/201118666,6,8,2012-09-26 13:28:00+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
,1,8,2012-09-26 13:42:50+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1017/S1743921314004657,28,8,2013-02-20 15:11:14+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1093/mnras/stu907,6,8,2014-05-27 14:08:38+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1088/0004-637X/806/1/106,3,8,2015-04-30 22:44:18+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stu1378,23,8,2014-07-14 20:14:58+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1007/978-3-319-09596-7,1,8,2014-06-18 18:51:33+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1007/978-3-319-09596-7_4,1,8,2014-06-20 11:51:42+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1088/0004-637X/792/1/19,2,8,2014-07-01 20:05:46+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1088/0004-637X/802/1/13,5,8,2015-01-27 22:35:10+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1088/2041-8205/793/2/L22,10,8,2014-09-18 10:07:09+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1093/mnras/stv789,1,8,2015-01-29 21:00:12+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
,7,8,2015-10-07 07:32:29+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.3847/0004-637X/823/2/147,17,8,2016-05-17 01:08:14+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201628765,10,8,2016-08-12 19:54:42+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/201629906,13,8,2017-09-20 14:38:27+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1088/1475-7516/2017/08/015,4,8,2017-08-11 05:45:57+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stx2123,4,8,2017-08-18 18:00:28+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1093/mnras/stz1382,7,8,2019-05-16 10:41:06+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.3847/1538-4357/ab9b78,8,8,2021-02-11 11:07:55+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stab3458,5,8,2022-03-16 19:25:20+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.3847/1538-4357/ac415e,3,8,2021-12-07 23:51:42+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stac176,2,8,2022-01-17 22:10:50+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stac1100,5,8,2021-11-15 22:46:13+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202141568,10,8,2021-12-05 09:00:19+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202243605,7,8,2022-03-15 18:00:01+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202243810,109,8,2022-08-26 19:00:16+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnrasl/slac149,4,8,2022-12-12 09:44:16+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stac2384,4,8,2022-09-28 09:17:05+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
,7,8,2024-02-13 00:15:15+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
,3,8,2023-08-28 13:33:27+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1093/mnras/stad1860,8,8,2024-01-29 15:39:57+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
,4,8,2023-11-09 11:09:30+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
,6,8,2023-09-07 00:24:31+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
,9,8,2023-12-11 19:01:20+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
,6,8,2024-08-28 12:17:15+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
,28,8,2024-04-19 18:45:31+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202451788,2,8,2024-11-25 09:58:27+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
,2,8,2024-12-02 18:05:07+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.3847/2041-8213/adb151,4,8,2025-02-05 11:00:33+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
,26,8,2025-01-15 17:25:59+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1007/s10509-011-0636-7,1,8,2011-12-05 14:52:12+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1111/j.1365-2966.2012.20984.x,4,8,2012-04-09 19:55:50+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1017/S1743921312012641,1,8,2012-09-26 13:16:21+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201220741,3,8,2013-01-08 12:52:33+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201322369,3,8,2013-10-10 07:24:11+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201321906,4,8,2013-08-21 20:00:00+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
,12,8,2015-04-30 18:07:36+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.3847/1538-4357/836/2/157,42,8,2017-01-05 18:57:32+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.3847/2041-8213/aa7412,5,8,2017-06-06 18:55:56+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201731902,1,8,2017-10-12 15:21:17+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1051/0004-6361/201731923,10,8,2017-11-15 19:28:10+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.1093/mnras/sty1613,2,8,2018-06-13 06:49:04+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stz3190,6,8,2019-10-10 22:02:47+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1093/mnras/stab280,5,8,2021-02-11 10:56:31+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.1093/mnras/stab842,4,8,2021-03-16 18:01:34+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
10.3847/1538-4357/abfaf9,5,8,2021-04-22 01:07:13+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1017/S1743921322000631,4,8,2022-02-11 13:23:25+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
10.3847/1538-4357/ac86c7,11,8,2022-08-09 01:07:02+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202346395,18,8,2023-07-03 18:42:33+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
,10,8,2023-11-24 15:43:20+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE']"
,7,8,2024-09-13 18:00:01+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR']"
,3,8,2015-02-02 08:35:42+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.SR', 'hep-ph']"
10.1126/science.abi9232,7,8,2022-11-09 19:01:19+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'physics.atom-ph']"
10.1016/j.newar.2022.101661,2,8,2020-09-17 04:28:06+00:00,"['astro-ph.HE', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'physics.plasm-ph']"
10.1093/mnras/stab2403,2,8,2021-08-30 08:01:06+00:00,"['astro-ph.HE', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'physics.plasm-ph']"
10.1038/s41550-024-02338-0,5,8,2024-08-08 08:53:41+00:00,"['astro-ph.HE', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR', 'gr-qc']"
10.1017/S0022377822000940,8,8,2022-05-16 16:47:24+00:00,"['physics.plasm-ph', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM', 'astro-ph.SR']"
,2,8,2023-09-01 18:00:00+00:00,"['hep-ph', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.HE', 'astro-ph.SR']"
10.1103/PhysRevD.107.043012,3,8,2024-07-20 21:58:42+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.SR', 'hep-ph']"
10.1093/mnras/sts360,2,8,2013-01-30 12:50:48+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'gr-qc']"
10.1093/mnras/stu1717,19,8,2014-09-18 08:23:54+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.IM', 'gr-qc']"
10.1103/PhysRevD.98.043009,4,8,2018-03-05 22:26:54+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'hep-ph']"
10.1007/s10686-021-09729-5,30,8,2019-09-04 07:40:24+00:00,"['astro-ph.CO', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM', 'gr-qc']"
10.1103/PhysRevD.107.023022,12,8,2023-05-02 15:53:16+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'hep-ph']"
10.3847/1538-4357/acd116,5,8,2023-04-25 07:23:13+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'hep-ph']"
10.3847/2041-8213/acda88,91,8,2023-06-28 13:51:06+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'gr-qc']"
10.1093/mnras/stae2605,5,8,2024-11-20 12:19:00+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.IM', 'gr-qc']"
10.1103/PhysRevD.104.063518,2,8,2021-08-05 08:59:24+00:00,"['astro-ph.HE', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'gr-qc']"
10.1093/mnras/stad976,4,8,2023-08-28 17:39:06+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.HE', 'astro-ph.IM', 'physics.plasm-ph']"
10.1093/mnras/stv1427,5,8,2015-05-21 19:41:11+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.SR', 'physics.comp-ph']"
10.1093/mnras/stv2745,2,8,2015-12-13 23:44:20+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.SR', 'physics.flu-dyn']"
10.1088/0004-637X/763/1/51,2,8,2012-12-20 13:50:50+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.IM', 'physics.data-an']"
10.1093/mnras/stw1578,1,8,2017-07-07 23:02:42+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR', 'physics.flu-dyn']"
10.18727/0722-6691/5242,3,8,2021-03-31 20:15:37+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.GA', 'astro-ph.SR', 'cs.DL']"
,7,8,2024-04-23 01:46:58+00:00,"['astro-ph.GA', 'astro-ph.CO', 'astro-ph.IM', 'astro-ph.SR', 'gr-qc']"
10.1093/acprof:oso/9780199694587.001.0001,1,8,2011-07-28 19:51:53+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE', 'stat.AP']"
10.1117/12.2057031,5,8,2014-06-30 20:00:28+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
,2,8,2014-09-26 10:12:17+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
10.1103/PhysRevLett.114.165001,74,8,2015-04-22 11:37:44+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
10.21105/astro.1708.00605,2,8,2018-06-01 17:51:12+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE', 'physics.data-an']"
,2,8,2018-11-30 10:47:42+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/1742-6596/1181/1/012068,9,8,2019-05-16 12:38:25+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM', 'physics.space-ph']"
10.3847/1538-4357/ab7dc7,2,8,2020-05-01 17:05:40+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE', 'physics.space-ph']"
10.1093/mnras/stab1156,4,8,2021-04-28 09:21:50+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
10.3390/universe8110561,28,8,2022-12-26 19:22:05+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
10.3389/feart.2020.590295,3,8,2020-12-04 18:59:40+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
10.3847/1538-3881/ac00ac,6,8,2021-03-31 00:50:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
10.1038/s41598-021-92162-7,9,8,2021-06-21 13:49:34+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE', 'physics.space-ph']"
10.5194/amt-15-3141-2022,11,8,2022-04-21 15:31:44+00:00,"['astro-ph.EP', 'astro-ph.HE', 'astro-ph.IM']"
10.1017/S1743921322001818,2,8,2022-06-21 17:58:01+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/202245808,5,8,2023-04-28 08:07:40+00:00,"['astro-ph.EP', 'astro-ph.HE', 'astro-ph.IM']"
,1,8,2023-10-12 08:51:43+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
,14,8,2023-12-20 16:38:39+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE']"
,53,8,2024-07-24 13:00:11+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.HE', '85-04', 'D.2.10']"
,5,8,2024-10-02 13:58:16+00:00,"['astro-ph.EP', 'astro-ph.HE', 'astro-ph.IM']"
10.3390/universe10080310,5,8,2024-11-14 11:23:04+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/200911885,33,8,2009-03-10 18:03:53+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1051/0004-6361/200912098,10,8,2009-07-01 14:37:52+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/200912355,5,8,2010-03-25 11:05:44+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/0004-637X/712/1/421,20,8,2010-02-04 21:00:03+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1111/j.1365-2966.2010.17051.x,1,8,2010-07-10 15:28:57+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,10,8,2010-12-07 21:59:50+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/2041-8205/736/2/L33,6,8,2011-06-22 18:55:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201117561,13,8,2012-01-12 15:34:26+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/2041-8205/755/2/L34,5,8,2012-07-09 16:42:58+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1086/669529,24,8,2012-06-07 03:54:17+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201219236,3,8,2012-06-14 15:57:49+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0004-637X/757/1/28,11,8,2012-07-17 15:42:02+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1117/12.926214,19,8,2012-07-23 20:00:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0004-637X/762/1/48,74,8,2012-12-06 21:03:04+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1086/670940,6,8,2013-04-08 20:03:54+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1103/PhysRevE.87.053110,3,8,2013-05-13 17:12:53+00:00,"['physics.plasm-ph', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-637X/777/2/166,2,8,2013-09-19 16:51:02+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stv744,2,8,2015-04-01 16:09:48+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,8,8,2015-05-25 20:00:25+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-6256/150/5/144,9,8,2015-08-26 14:06:53+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,16,8,2015-09-07 20:13:21+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/2041-8205/814/2/L21,19,8,2015-11-07 00:00:03+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4365/aa7750,3,8,2017-08-22 11:18:21+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/1538-3873/128/967/095002,2,8,2016-03-01 21:00:04+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.3847/0004-637X/822/1/40,29,8,2016-03-18 21:23:52+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stw906,5,8,2016-04-18 20:00:03+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1007/s10569-016-9714-z,2,8,2016-06-28 09:28:16+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201628902,3,8,2016-07-08 12:37:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/0004-637X/830/2/84,26,8,2016-07-19 19:56:14+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1117/12.2233153,15,8,2016-09-14 20:00:06+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.3847/1538-3881/153/1/44,25,8,2016-12-09 17:09:19+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/2041-8213/836/1/L15,27,8,2017-01-16 06:49:01+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201730671,3,8,2018-09-17 13:10:43+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stx1100,5,8,2017-05-05 18:00:02+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,7,8,2017-07-07 10:17:07+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201730900,4,8,2017-08-04 18:00:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201731483,21,8,2017-10-27 13:07:29+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.3847/1538-3881/aa9bf4,13,8,2017-11-09 21:19:02+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,36,8,2018-01-16 16:18:37+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/sty1809,40,8,2018-07-03 18:00:03+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201833162,1,8,2018-11-19 14:43:22+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
